row_number,data_time,power_w,type,action,decision,activity_score,habit_score,confidence_score,activity_level,habit_level,confidence_level,professional_percentage,reason
6506,2025-07-22 08:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.38761344347479604,0.32974970407875365,0.34668458171815525,medium,low,medium,100.0,
6507,2025-07-22 08:45:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.3865193101302175,0.4302905357060005,0.4396470976626682,medium,medium,medium,100.0,
6508,2025-07-22 09:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7875085961354118,0.3300499498216477,0.8,high,medium,high,100.0,
6509,2025-07-22 09:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7871333601976414,0.4349989896338071,0.8,high,medium,high,100.0,
6510,2025-07-22 09:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7879777610369694,0.27696315564048246,0.8,high,low,high,100.0,
6511,2025-07-22 09:45:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.787111213480381,0.23722757071225126,0.8,high,low,high,100.0,
6512,2025-07-22 10:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7878358801164096,0.4948467480034136,0.8,high,medium,high,100.0,
6513,2025-07-22 10:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7872365192992192,0.5132344035629886,0.8,high,medium,high,100.0,
6514,2025-07-22 10:30:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.7871915432716826,0.4948467480034136,0.8,high,medium,high,100.0,
6515,2025-07-22 10:45:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7868841451482633,0.27058115657188375,0.8,high,low,high,100.0,
6516,2025-07-22 11:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7869220052879179,0.43750386220976367,0.8,high,medium,high,100.0,
6517,2025-07-22 11:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7848289326884048,0.4945975043954338,0.8,high,medium,high,100.0,
6518,2025-07-22 11:30:00,21.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 21.0W ≥ 19W, normal usage range"
6519,2025-07-22 11:45:00,31.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 31.0W ≥ 19W, normal usage range"
6520,2025-07-22 12:00:00,20.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 20.0W ≥ 19W, normal usage range"
6521,2025-07-22 12:15:00,6.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7797390772296104,0.4948749167787926,0.8,high,medium,high,100.0,
6522,2025-07-22 12:30:00,2.333333333333333,phantom_load,Suggest Shutdown,suggest_shutdown,0.7783430668607404,0.4963523093550981,0.8,high,medium,high,100.0,
6523,2025-07-22 12:45:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7699199831194308,0.49579000851779936,0.8,high,medium,high,100.0,
6524,2025-07-22 13:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7675025135085037,0.4952913214402515,0.8,high,medium,high,100.0,
6525,2025-07-22 13:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7670128074559217,0.4951930206254706,0.8,high,medium,high,100.0,
6526,2025-07-22 13:43:43,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7670128074559217,0.4951930206254706,0.8,high,medium,high,100.0,
6067,2025-07-17 13:45:00,45.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 45.0W ≥ 19W, normal usage range"
6068,2025-07-17 14:00:00,61.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 61.0W ≥ 19W, normal usage range"
6069,2025-07-17 14:15:00,47.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 47.0W ≥ 19W, normal usage range"
6070,2025-07-17 14:30:00,38.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 38.0W ≥ 19W, normal usage range"
6071,2025-07-17 14:45:00,33.5,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 33.5W ≥ 19W, normal usage range"
6072,2025-07-17 15:00:00,29.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 29.0W ≥ 19W, normal usage range"
6073,2025-07-17 15:15:00,29.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 29.0W ≥ 19W, normal usage range"
6074,2025-07-17 15:30:00,48.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 48.0W ≥ 19W, normal usage range"
6075,2025-07-17 15:45:00,65.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 65.0W ≥ 19W, normal usage range"
6076,2025-07-17 16:00:00,34.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 34.0W ≥ 19W, normal usage range"
6077,2025-07-17 16:15:00,7.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7850016912072403,0.49522335041327,0.6946864001712011,high,medium,high,100.0,
6078,2025-07-17 16:30:00,7.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7870284658824829,0.4950460160849827,0.7608236839460598,high,medium,high,100.0,
6079,2025-07-17 16:45:00,7.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7950070501656029,0.5321540260687511,0.65958976233058,high,medium,medium,100.0,
6080,2025-07-17 17:00:00,7.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7947815354073589,0.5475878486199295,0.7094104849803553,high,medium,high,100.0,
6081,2025-07-17 17:15:00,33.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 33.0W ≥ 19W, normal usage range"
6082,2025-07-17 17:30:00,23.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 23.0W ≥ 19W, normal usage range"
6083,2025-07-17 17:45:00,29.5,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 29.5W ≥ 19W, normal usage range"
6084,2025-07-17 18:00:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46777539226908027,0.4349989896338071,0.4947340910110943,medium,medium,medium,100.0,
6085,2025-07-17 18:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46917159042184786,0.27558085674826405,0.6326664616276865,medium,low,medium,100.0,
6086,2025-07-17 18:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.4694348244915094,0.33078643784899264,0.5635279001113834,medium,medium,medium,100.0,
6087,2025-07-17 18:45:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.46887654816804925,0.23722757071225126,0.6721149904713545,medium,low,high,100.0,
6088,2025-07-17 19:00:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46768378989581366,0.22835481481295697,0.6090078273551341,medium,low,medium,100.0,
6089,2025-07-17 19:15:00,0.3333333333333333,phantom_load,Suggest Shutdown,suggest_shutdown,0.4679774158241079,0.45051250139907745,0.5029522153265309,medium,medium,medium,100.0,
6090,2025-07-17 19:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.4676774251376118,0.22873764922223233,0.5657988019886451,medium,low,medium,100.0,
6091,2025-07-17 19:45:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46737554300283934,0.433654357205943,0.5675586419031804,medium,medium,medium,100.0,
6092,2025-07-17 20:00:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46886472040029487,0.32974970407875365,0.5805174583359232,medium,low,medium,100.0,
6093,2025-07-17 20:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46764181901160623,0.22857194312801088,0.4613486260704968,medium,low,medium,100.0,
6094,2025-07-17 20:30:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.46837773741689154,0.45063175239911235,0.5754375321684528,medium,medium,medium,100.0,
6095,2025-07-17 20:45:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.4671850208055119,0.24706372880538047,0.539140450322576,medium,low,medium,100.0,
6096,2025-07-17 21:00:00,0.75,phantom_load,Suggest Shutdown,suggest_shutdown,0.3113487083743627,0.23722757071225126,0.43672360968726653,low,low,medium,100.0,
6097,2025-07-17 21:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.3112144528884716,0.23722757071225126,0.42957195191962105,low,low,medium,100.0,
6098,2025-07-17 21:30:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.3118271468884506,0.33053841251834065,0.3493680547004256,low,medium,medium,100.0,
6099,2025-07-17 21:45:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.31235453843911465,0.33053841251834065,0.3704280165038416,low,medium,medium,100.0,
6100,2025-07-17 22:00:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.1559434482508843,0.2916234376118471,0.17166656646203995,low,low,low,100.0,
6101,2025-07-17 22:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.15606501789638472,0.24706372880538047,0.1,low,low,low,100.0,
6102,2025-07-17 22:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.15600899623930653,0.43723063735524215,0.1,low,medium,low,100.0,
6103,2025-07-17 22:45:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.15602270547490793,0.3300499498216477,0.1,low,medium,low,100.0,
6104,2025-07-17 23:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.2230831739876987,0.1,low,low,low,100.0,
6105,2025-07-17 23:15:00,0.3333333333333333,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.45008958878109273,0.1,low,medium,low,100.0,
6106,2025-07-17 23:30:00,0.6666666666666666,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.32974970407875365,0.1,low,low,low,100.0,
6107,2025-07-17 23:45:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.43723063735524215,0.1,low,medium,low,100.0,
6108,2025-07-18 00:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.27696315564048246,0.1,low,low,low,100.0,
6109,2025-07-18 00:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.27696315564048246,0.13239647414644035,low,low,low,100.0,
6110,2025-07-18 00:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.33078643784899264,0.1,low,medium,low,100.0,
6111,2025-07-18 00:45:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.24706372880538047,0.1,low,low,low,100.0,
6112,2025-07-18 01:00:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.32855071898796934,0.1,low,low,low,100.0,
6113,2025-07-18 01:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.27696315564048246,0.1,low,low,low,100.0,
6114,2025-07-18 01:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.33078643784899253,0.1,low,medium,low,100.0,
6115,2025-07-18 01:45:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.3300499498216477,0.15148736144296265,low,medium,low,100.0,
6116,2025-07-18 02:00:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.27558085674826405,0.1,low,low,low,100.0,
6117,2025-07-18 02:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.33078643784899264,0.1,low,medium,low,100.0,
6118,2025-07-18 02:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.43618094386790607,0.1,low,medium,low,100.0,
6119,2025-07-18 02:45:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.43618094386790607,0.1,low,medium,low,100.0,
6120,2025-07-18 03:00:00,0.75,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.32855071898796934,0.1,low,low,low,100.0,
6121,2025-07-18 03:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.22946811823715255,0.14672534182352984,low,low,low,100.0,
6122,2025-07-18 03:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.227912488070604,0.1,low,low,low,100.0,
6123,2025-07-18 03:45:00,0.3333333333333333,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.32855071898796934,0.12027693266739362,low,low,low,100.0,
6124,2025-07-18 04:00:00,0.6666666666666666,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.27558085674826405,0.12523951647438014,low,low,low,100.0,
6125,2025-07-18 04:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.27696315564048246,0.10353297117991335,low,low,low,100.0,
6126,2025-07-18 04:30:00,0.3333333333333333,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.433654357205943,0.15123277400008212,low,medium,low,100.0,
6127,2025-07-18 04:45:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.4349989896338071,0.12245104407520781,low,medium,low,100.0,
6128,2025-07-18 05:00:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.23722757071225126,0.1,low,low,low,100.0,
6129,2025-07-18 05:15:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.43723063735524215,0.1,low,medium,low,100.0,
6130,2025-07-18 05:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.3300499498216477,0.1382893437908379,low,medium,low,100.0,
6131,2025-07-18 05:45:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.2916234376118471,0.13426767691997754,low,low,low,100.0,
6132,2025-07-18 06:00:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.3880034749089606,0.3269823143733963,0.43877767057395867,medium,low,medium,100.0,
6133,2025-07-18 06:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.3890203002044168,0.4349989896338071,0.4460521032468074,medium,medium,medium,100.0,
6134,2025-07-18 06:30:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.38934019434905986,0.2529701855511565,0.3806690420267716,medium,low,medium,100.0,
6135,2025-07-18 06:45:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.38875684606801275,0.223896280429468,0.4347781756959631,medium,low,medium,100.0,
6136,2025-07-18 07:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.3907681411072947,0.3538208422378185,0.42134418976421645,medium,medium,medium,100.0,
6137,2025-07-18 07:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.3907933628195593,0.2724143262372479,0.3891046857303202,medium,low,medium,100.0,
6138,2025-07-18 07:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.39009866205485705,0.5452531039956553,0.35178919240417883,medium,medium,medium,100.0,
6139,2025-07-18 07:45:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.3857228872666318,0.49993560461049535,0.5104969114996402,medium,medium,medium,100.0,
6140,2025-07-18 08:00:00,0.3333333333333333,phantom_load,Suggest Shutdown,suggest_shutdown,0.3875639760707025,0.5531423310931899,0.43331667513514194,medium,medium,medium,100.0,
6141,2025-07-18 08:30:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.38761344347479604,0.32974970407875365,0.4159463267090438,medium,low,medium,100.0,
6142,2025-07-18 08:45:00,0.6666666666666666,phantom_load,Suggest Shutdown,suggest_shutdown,0.3865193101302175,0.4302905357060005,0.36377217311605486,medium,medium,medium,100.0,
6143,2025-07-18 09:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7875085961354118,0.3300499498216477,0.8,high,medium,high,100.0,
6144,2025-07-18 09:15:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.7871333601976414,0.4349989896338071,0.8,high,medium,high,100.0,
6145,2025-07-18 09:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7879777610369694,0.27696315564048246,0.8,high,low,high,100.0,
6146,2025-07-18 09:45:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.787111213480381,0.23722757071225126,0.8,high,low,high,100.0,
6147,2025-07-18 10:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7878358801164096,0.4948467480034136,0.8,high,medium,high,100.0,
6148,2025-07-18 10:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7872365192992192,0.5132344035629886,0.8,high,medium,high,100.0,
6149,2025-07-18 10:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7871915432716826,0.4948467480034136,0.8,high,medium,high,100.0,
6150,2025-07-18 10:45:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7868841451482633,0.27058115657188375,0.8,high,low,high,100.0,
6151,2025-07-18 11:00:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7869220052879179,0.43750386220976367,0.8,high,medium,high,100.0,
6152,2025-07-18 11:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7848289326884048,0.4945975043954338,0.8,high,medium,high,100.0,
6153,2025-07-18 11:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7883755735426343,0.4952822382176619,0.8,high,medium,high,100.0,
6154,2025-07-18 11:45:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7879667923819049,0.49513178415786185,0.8,high,medium,high,100.0,
6155,2025-07-18 12:00:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.7825967057734108,0.5044983397231263,0.8,high,medium,high,100.0,
6156,2025-07-18 12:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7797390772296104,0.4948749167787926,0.8,high,medium,high,100.0,
6157,2025-07-18 12:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7783430668607404,0.4963523093550981,0.8,high,medium,high,100.0,
6158,2025-07-18 12:45:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7699199831194308,0.49579000851779936,0.8,high,medium,high,100.0,
6159,2025-07-18 13:00:00,0.4,phantom_load,Suggest Shutdown,suggest_shutdown,0.774524203446448,0.49507908897637476,0.8,high,medium,high,100.0,
6160,2025-07-18 13:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7675025135085037,0.4952913214402515,0.8,high,medium,high,100.0,
6161,2025-07-18 13:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7670128074559217,0.4951930206254706,0.8,high,medium,high,100.0,
6162,2025-07-18 13:45:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7698969834000261,0.4954149466163815,0.8,high,medium,high,100.0,
6163,2025-07-18 14:00:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.4,0.4828157615443322,0.8,medium,medium,high,100.0,
6164,2025-07-18 14:15:00,13.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.2097492791931,0.41829792044790537,0.8,low,medium,high,100.0,
6165,2025-07-18 14:30:00,26.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 26.0W ≥ 19W, normal usage range"
6166,2025-07-18 14:45:00,7.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.4,0.46493581976802417,0.8,medium,medium,high,100.0,
6167,2025-07-18 15:00:00,7.666666666666667,phantom_load,Suggest Shutdown,suggest_shutdown,0.45,0.48835062572906673,0.6610638896382764,medium,medium,high,100.0,
6168,2025-07-18 15:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.5307028340250467,0.4941935520523076,0.7209616498976732,medium,medium,high,100.0,
6169,2025-07-18 15:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.45,0.49442035264546724,0.6811092316434306,medium,medium,high,100.0,
6170,2025-07-18 15:45:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.45,0.492876230643056,0.6884332321673691,medium,medium,high,100.0,
6171,2025-07-18 16:00:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.7791518037518039,0.4956355506019157,0.7420399347210147,high,medium,high,100.0,
6172,2025-07-18 16:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7850016912072403,0.49522335041327,0.6946864001712011,high,medium,high,100.0,
6173,2025-07-18 16:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7870284658824829,0.4950460160849827,0.7608236839460598,high,medium,high,100.0,
6174,2025-07-18 16:45:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.7950070501656029,0.5321540260687511,0.65958976233058,high,medium,medium,100.0,
6175,2025-07-18 17:00:00,0.6666666666666666,phantom_load,Suggest Shutdown,suggest_shutdown,0.7947815354073589,0.5475878486199295,0.7094104849803553,high,medium,high,100.0,
6176,2025-07-18 17:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7835656104526258,0.4943928280093316,0.7593420071315016,high,medium,high,100.0,
6177,2025-07-18 17:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.7793597126953822,0.4954005540829532,0.6729099046504602,high,medium,high,100.0,
6178,2025-07-18 17:45:00,0.25,phantom_load,Suggest Shutdown,suggest_shutdown,0.7864432705697888,0.4981946502571511,0.7368050485251889,high,medium,high,100.0,
6179,2025-07-18 18:00:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46777539226908027,0.4349989896338071,0.4947340910110943,medium,medium,medium,100.0,
6180,2025-07-18 18:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46917159042184786,0.27558085674826405,0.6326664616276865,medium,low,medium,100.0,
6181,2025-07-18 18:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.4694348244915094,0.33078643784899264,0.5635279001113834,medium,medium,medium,100.0,
6182,2025-07-18 18:45:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46887654816804925,0.23722757071225126,0.6721149904713545,medium,low,high,100.0,
6183,2025-07-18 19:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46768378989581366,0.22835481481295697,0.6090078273551341,medium,low,medium,100.0,
6184,2025-07-18 19:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.4679774158241079,0.45051250139907745,0.5029522153265309,medium,medium,medium,100.0,
6185,2025-07-18 19:30:00,0.3333333333333333,phantom_load,Suggest Shutdown,suggest_shutdown,0.4676774251376118,0.22873764922223233,0.5657988019886451,medium,low,medium,100.0,
6186,2025-07-18 19:45:00,0.6666666666666666,phantom_load,Suggest Shutdown,suggest_shutdown,0.46737554300283934,0.433654357205943,0.5675586419031804,medium,medium,medium,100.0,
6187,2025-07-18 20:00:00,0.3333333333333333,phantom_load,Suggest Shutdown,suggest_shutdown,0.46886472040029487,0.32974970407875365,0.5805174583359232,medium,low,medium,100.0,
6188,2025-07-18 20:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46764181901160623,0.22857194312801088,0.4613486260704968,medium,low,medium,100.0,
6189,2025-07-18 20:30:00,0.6666666666666666,phantom_load,Suggest Shutdown,suggest_shutdown,0.46837773741689154,0.45063175239911235,0.5754375321684528,medium,medium,medium,100.0,
6190,2025-07-18 20:45:00,0.3333333333333333,phantom_load,Suggest Shutdown,suggest_shutdown,0.4671850208055119,0.24706372880538047,0.539140450322576,medium,low,medium,100.0,
6191,2025-07-18 21:00:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.3113487083743627,0.23722757071225126,0.43672360968726653,low,low,medium,100.0,
6192,2025-07-18 21:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.3112144528884716,0.23722757071225126,0.42957195191962105,low,low,medium,100.0,
6193,2025-07-18 21:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.3118271468884506,0.33053841251834065,0.3493680547004256,low,medium,medium,100.0,
6194,2025-07-18 21:45:00,0.25,phantom_load,Suggest Shutdown,suggest_shutdown,0.31235453843911465,0.33053841251834065,0.3704280165038416,low,medium,medium,100.0,
6195,2025-07-18 22:00:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.1559434482508843,0.2916234376118471,0.17166656646203995,low,low,low,100.0,
6196,2025-07-18 22:15:00,0.3333333333333333,phantom_load,Suggest Shutdown,suggest_shutdown,0.15606501789638472,0.24706372880538047,0.1,low,low,low,100.0,
6197,2025-07-18 22:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.15600899623930653,0.43723063735524215,0.1,low,medium,low,100.0,
6198,2025-07-18 22:45:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.15602270547490793,0.3300499498216477,0.1,low,medium,low,100.0,
6199,2025-07-18 23:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.2230831739876987,0.1,low,low,low,100.0,
6200,2025-07-18 23:15:00,0.3333333333333333,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.45008958878109273,0.1,low,medium,low,100.0,
6201,2025-07-18 23:30:00,0.6666666666666666,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.32974970407875365,0.1,low,low,low,100.0,
6202,2025-07-18 23:45:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.43723063735524215,0.1,low,medium,low,100.0,
6203,2025-07-19 00:00:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.4064629263951078,0.1,low,medium,low,100.0,
6204,2025-07-19 00:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.2297092794762733,0.1,low,low,low,100.0,
6205,2025-07-19 00:30:00,0.25,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.35634611133931293,0.1,low,medium,low,100.0,
6206,2025-07-19 00:45:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.22879332004105177,0.18896034581208562,low,low,low,100.0,
6207,2025-07-19 01:00:00,1.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.3324040645117489,0.1,low,medium,low,100.0,
6208,2025-07-19 01:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.3360067640799027,0.15644320489011357,low,medium,low,100.0,
6209,2025-07-19 01:45:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.3324040645117489,0.18170158992926908,low,medium,low,100.0,
6210,2025-07-19 02:00:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.38839295489073966,0.1,low,medium,low,100.0,
6211,2025-07-19 02:15:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.2297092794762733,0.1,low,low,low,100.0,
6212,2025-07-19 02:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.22879332004105177,0.12541821541053869,low,low,low,100.0,
6213,2025-07-19 02:45:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.4064629263951078,0.1,low,medium,low,100.0,
6214,2025-07-19 03:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.21913077643637294,0.12553281094033325,low,low,low,100.0,
6215,2025-07-19 03:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.38839295489073966,0.1,low,medium,low,100.0,
6216,2025-07-19 03:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.38839295489073966,0.1,low,medium,low,100.0,
6217,2025-07-19 03:45:00,0.75,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.22799149536284374,0.1,low,low,low,100.0,
6218,2025-07-19 04:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.2271368211344569,0.1,low,low,low,100.0,
6219,2025-07-19 04:15:00,0.6666666666666666,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.4064629263951078,0.1,low,medium,low,100.0,
6220,2025-07-19 04:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.22879332004105177,0.13429375889355386,low,low,low,100.0,
