timestamp,end_timestamp,duration_minutes,original_power,controlled_power,power_reduction,reduction_percentage,decision,original_decision,activity_score,habit_score,confidence_score,filter_applied,filter_reason
2025-05-20 15:45:00+00:00,2025-05-20 16:15:00+00:00,30.0,18.6,0.0,18.6,100.0,send_notification,keep_on,0.3994962221193973,0.5131031893923172,0.715141007936003,True,"長時間低功率修正(功率18.6W, 60.0分鐘)"
2025-05-20 16:45:00+00:00,2025-05-21 08:15:00+00:00,930.0,18.798039215686273,0.0,18.798039215686273,100.0,send_notification,keep_on,0.8389947175369813,0.46380388333130007,0.6993724443483792,True,"長時間低功率修正(功率18.8W, 120.0分鐘)"
2025-05-21 08:30:00+00:00,2025-05-21 09:00:00+00:00,30.0,17.7,0.0,17.7,100.0,suggest_shutdown,send_notification,0.524553355812165,0.5953198465839821,0.42101338564121527,True,時間感知休眠檢測(1065.0分鐘)
2025-05-21 09:15:00+00:00,2025-05-21 09:30:00+00:00,15.0,21.2,13.0375498479975,8.1624501520025,38.50212335850235,delay_decision,keep_on,0.5223243235039013,0.494413121779511,0.8,True,狀態持續時間不足
2025-05-21 11:00:00+00:00,2025-05-21 11:15:00+00:00,15.0,20.6,20.188000000000002,0.41199999999999903,1.9999999999999951,keep_on,keep_on,0.3710796180274174,0.5071720993687256,0.8,False,濾波完成
2025-05-21 11:45:00+00:00,2025-05-21 13:15:00+00:00,90.0,17.650000000000002,0.0,17.650000000000002,100.0,send_notification,send_notification,0.20248047328503715,0.5045870958262587,0.8,False,濾波完成
2025-05-21 13:45:00+00:00,2025-05-21 14:30:00+00:00,45.0,17.833333333333332,0.0,17.833333333333332,100.0,send_notification,keep_on,0.7040894687417333,0.5150376607228753,0.8,True,時間感知休眠檢測(120.0分鐘)
2025-05-21 15:15:00+00:00,2025-05-21 15:30:00+00:00,15.0,17.2,0.0,17.2,100.0,send_notification,keep_on,0.5577780640659803,0.49095070464530255,0.6838195395134367,True,時間感知休眠檢測(210.0分鐘)
2025-05-21 17:00:00+00:00,2025-05-22 08:00:00+00:00,900.0,18.23125,0.0,18.23125,100.0,send_notification,send_notification,0.3083630302425452,0.4268202816779396,0.7470426950822963,False,濾波完成
2025-05-22 08:45:00+00:00,2025-05-22 09:30:00+00:00,45.0,18.133333333333333,0.0,18.133333333333333,100.0,send_notification,suggest_shutdown,0.05,0.5316534483903702,0.45048581661727294,True,濾波完成
2025-05-22 11:00:00+00:00,2025-05-22 12:30:00+00:00,90.0,18.983333333333334,0.0,18.983333333333334,100.0,send_notification,keep_on,0.7711963083150565,0.5071720993687256,0.8,True,"長時間低功率修正(功率19.0W, 1395.0分鐘)"
2025-05-22 12:45:00+00:00,2025-05-22 13:00:00+00:00,15.0,16.2,0.0,16.2,100.0,send_notification,keep_on,0.8348795587094799,0.5137544824748767,0.8,True,時間感知休眠檢測(1500.0分鐘)
2025-05-22 13:30:00+00:00,2025-05-22 13:45:00+00:00,15.0,22.2,21.756,0.44399999999999906,1.9999999999999958,keep_on,keep_on,0.5836849304522354,0.5084843211717069,0.8,False,濾波完成
2025-05-22 14:00:00+00:00,2025-05-22 14:15:00+00:00,15.0,16.0,7.582030849145406,8.417969150854594,52.612307192841214,delay_decision,keep_on,0.95,0.5370769064280407,0.8,True,狀態持續時間不足
2025-05-22 14:30:00+00:00,2025-05-22 14:45:00+00:00,15.0,35.2,22.011176637798506,13.188823362201497,37.46824818807243,delay_decision,keep_on,0.4933102323176638,0.4889647072847506,0.8,True,狀態持續時間不足
2025-05-22 16:30:00+00:00,2025-05-22 17:30:00+00:00,60.0,18.8,0.0,18.8,100.0,suggest_shutdown,keep_on,0.5166702944351266,0.5045260457156743,0.6925041256590405,True,休眠模式中的功率震盪
2025-05-22 18:00:00+00:00,2025-05-23 08:30:00+00:00,870.0,18.194117647058825,0.0,18.194117647058825,100.0,send_notification,keep_on,0.7793869600151642,0.4087119036120675,0.46764999611894353,True,"長時間低功率修正(功率18.2W, 90.0分鐘)"
2025-05-23 09:45:00+00:00,2025-05-23 10:15:00+00:00,30.0,18.55,0.0,18.55,100.0,suggest_shutdown,send_notification,0.1387246296575372,0.5066970991855508,0.8,True,休眠模式中的功率震盪
2025-05-23 13:30:00+00:00,2025-05-23 14:00:00+00:00,30.0,17.65,0.0,17.65,100.0,send_notification,keep_on,0.8649706373867779,0.5084843211717069,0.8,True,時間感知休眠檢測(1260.0分鐘)
2025-05-23 14:45:00+00:00,2025-05-23 15:00:00+00:00,15.0,18.1,0.0,18.1,100.0,send_notification,keep_on,0.8258358916441731,0.5241174136417242,0.8,True,"長時間低功率修正(功率18.1W, 1335.0分鐘)"
